id,video id,author,author id,text,label,annotator notes,text_length
Ugy5wroUeO1zq_5U7vp4AaABAg.9yEt9Yda14W9yMAiZdwxPZ,ohfeT8X1XRI,@shannonweatherly3940,,"@@vonrock6862  Hating Arabic and Muslim countries does not make them more Western or “free”. I can attest to that. I live in one. Love and acceptance goes both ways. Do you know how many people here celebrate Christmas and Halloween and Valentine’s Day? How many Muslims buy a Christmas tree now or throw a winter holiday party? I do. You can spot them in so many windows during this time of year. I guarantee you a generation ago they did not do that. A generation ago many more people wore hijab or prayed the correct number of times a day or wore more traditional clothes. If you want other cultures to westernize, give them a few generations to adjust to more western ideas. Hating them will just keep them the way they are. Which is fine. The way they are is beautiful too, but you want them to be exactly like your culture immediately and that’s not how culture works.",N,"Confidence: Low | The comment discusses cultural integration and tolerance between Western and Muslim cultures, using personal anecdotes. While it indirectly touches upon a broader theme of cultural understanding which could be relevant to geopolitical contexts, it does not directly address the Israel-Gaza conflict or take a stance on either side.",874
Ugz4sNwHW4tN0XokEPN4AaABAg.9yEm0pKOqru9yFegpAlJvj,ohfeT8X1XRI,@wannsyafika2055,,⁠@@vonrock6862oh we are not..ur the one is ignorant 😩,N,"Confidence: Low | This comment is a direct reply to another user (@vonrock6862) stating 'oh we are not..ur the one is ignorant'. Without the context of the original comment it is replying to, it's impossible to determine the stance on the Israel-Gaza conflict.",53
Ugx9xUWQ-Nj8pLm0iBZ4AaABAg,ohfeT8X1XRI,@omarahmad2964,UCqc9-i-57hP7ZnTfwfrPWFg,War criminals,P,"Confidence: High | The term 'War criminals' is a strong accusation often used in the context of criticizing actions of a state's military. Given the context of comments on a video about the Israel-Gaza war, this is a clear denouncement of one side, implicitly supporting the other.",13
UgzIV1iBx-4T_CKUWtx4AaABAg,ohfeT8X1XRI,@AbdulSamad-bv2hl,UCqNkH30kRcYoT9HUqvgfS6A,TERRORIST ARMY....,P,"Confidence: High | Labeling an army as a 'TERRORIST ARMY' is a direct and severe condemnation, which in the context of the Israel-Gaza conflict, strongly aligns with a pro-Palestinian stance.",18
UgzKfYZGVyZyNZHA6Y14AaABAg,ohfeT8X1XRI,@johnrasta3493,UCkzv3nYnvT0aaXEs662Mo-Q,This is what biden wants. Think all you amerìcan!be wise to choose who to take over your country in the next elections.,P,"Confidence: Medium | The comment implies that the current situation is a result of President Biden's actions and urges Americans to vote wisely. This suggests a criticism of US foreign policy and its role in the conflict, which is often associated with a pro-Palestinian viewpoint.",119
UgypkK2_pysrqBjB0lh4AaABAg,ohfeT8X1XRI,@edricocta8746,UCoZR8Kev5Q_C8vPWBPkZPXQ,Is this their stupid and heartless vengeance against un attempt to ceasefire?,P,"Confidence: High | The comment questions the motive behind actions, framing them as 'stupid and heartless vengeance' against a ceasefire attempt. This phrasing strongly criticizes one side's actions, implying a negative view of their motives and actions in the conflict.",77
UgyTrhz2IEXitAvk0KJ4AaABAg,ohfeT8X1XRI,@mahebubpanjwani8322,UCqQfmTMRT6wxNAsiEqF6s0w,"Surely that must be a war crime...blowing up a school...and the disgusting celebrations of the Jewish soldiers..do do they not realise they have killed innocent children, disgusting. Is there even a difference between the zionists and the nazis. One killed hundreds in gas Chambers and the other with a single bomb supplied by the west. Speak up about the war crimes being committed in your name, your silence speaks volumes on your complicity",P,"Confidence: High | This comment explicitly calls actions 'war crimes,' condemns celebrations of Israeli soldiers, likens Zionists to Nazis, and criticizes the West for supplying weapons. These are all strong indicators of a pro-Palestinian stance.",443
Ugw0qy3TOo9fuWWEsoJ4AaABAg,ohfeT8X1XRI,@ipatan,UCQvXcJzWhqrs0zRsPWDaEYQ,Israeli Devil Forces celebrate their evil actions. Wasn’t that place full of refugees from other parts of Gaza and Palestine? 😢,P,"Confidence: High | The comment refers to Israeli forces as 'Israeli Devil Forces' and expresses sorrow for refugees, directly condemning Israeli actions and showing sympathy for victims, which aligns with a pro-Palestinian stance.",127
Ugy8ngbOhu9YO5R8laV4AaABAg,ohfeT8X1XRI,@psychobuzzard,UCEYhAqYyCo3z48Vt38DPoDg,An army of punks and cowards generously backed by the USA,P,"Confidence: High | Calling an army 'punks and cowards' and criticizing their backing by the USA is a strong denunciation of one side of the conflict, aligning with a pro-Palestinian perspective.",57
UgwSlws3-a_UY9b2_7B4AaABAg,ohfeT8X1XRI,@mdmoin8955,UCoQMlf4VK_QZAwI6W5AyN0Q,America government Are Terrorism Group,P,"Confidence: Medium | Labeling the 'America government' as a 'Terrorism Group' in the context of the Israel-Gaza war implies a strong critique of US involvement and support for Israel, which is often a viewpoint held by those supporting Palestine.",38
UgwEdIn9Ia0skiQ1n3l4AaABAg,ohfeT8X1XRI,@melvinlabarigo6194,UCqWQQIIARWnJhkYOAqCpaPQ,Can't you call this action some kind of racism???,P,"Confidence: Medium | The comment questions whether an action can be considered 'racism,' which in the context of the Israel-Gaza war often implies criticism of Israeli actions towards Palestinians, aligning with a pro-Palestinian stance.",49
UgwLR9F1EaUA2nU2a9V4AaABAg.9yEqZ60Hn2E9yF-6vnkEpL,ohfeT8X1XRI,@Mcgee833,,You mean Muslim Arabs and liberals?,N,Confidence: Low | This comment appears to be a rhetorical question or a statement seeking clarification about who is being referred to. It does not express a clear stance on the conflict itself.,35
UgxLSdcR5BvnrPvPtCx4AaABAg,ohfeT8X1XRI,@snnooppz,UCPk4yc3rEtddM7Ud79htwjg,No really. Do they really enjoy killing human kind?,P,"Confidence: Medium | The comment questions the enjoyment of 'killing human kind,' which, in the context of the conflict, is likely a critique of actions attributed to Israeli forces or policies, thus leaning towards a pro-Palestinian perspective.",51
Ugw1696BHAqEZGNNX1B4AaABAg,ohfeT8X1XRI,@sanakhaliq7728,UCkcuK3D2NGMMaMxrXCcgA7w,Yo what dezz nuts,N,Confidence: High | This comment is a nonsensical or trolling remark and provides no substantive opinion or stance on the conflict.,17
UgxCqV7O6K1l81XOlUt4AaABAg,ohfeT8X1XRI,@roeiklein7967,UCGn-Ii8gT3os_z1ckc0eG4A,"There was no civilian there and hamas was using it for its attacs, please show the facts correctly🤦‍♂️",I,"Confidence: High | The comment explicitly states there were no civilians and that Hamas was using the location for attacks, and criticizes the presentation of facts. This is a direct defense of Israeli actions and narrative.",102
UgxjwAd5rm6YjXkJ46Z4AaABAg,ohfeT8X1XRI,@Laila-lf1wl,UCttcxHs3e3c9PzQ8QdpxPnA,Shame on Israel,P,Confidence: High | The comment 'Shame on Israel' is a clear expression of disapproval and criticism towards Israel's actions in the conflict.,15
UgwQbjjus2R7h24YJ694AaABAg,ohfeT8X1XRI,@aatashdelljalay5544,UCiOvHBWL6roHYFNUCaz26fA,Free Palestine 🇵🇸 https://youtube.com/shorts/4O_SxhlIu_I?si=fsFMFx6pb9j-7-j5,P,Confidence: High | The comment 'Free Palestine 🇵🇸' is a direct and widely recognized expression of support for Palestine and its liberation.,76
Ugz49HTL4N9ARSaHQjV4AaABAg,ohfeT8X1XRI,@pinkrebel8412,UC4foWaRikbL_8rYBxIDSCLg,Did they blow it up to cover up the masscre inside or was that a different school?,P,"Confidence: Medium | The comment questions whether a destruction was 'to cover up the masscre inside,' implying a belief that a massacre occurred and suggesting Israeli responsibility, aligning with a pro-Palestinian viewpoint.",82
Ugwi2kTraZTub-I6JLt4AaABAg.9yFW4Baq0Lb9yGO35z0dbs,ohfeT8X1XRI,@denstorebog,,The US and the west told half news to the world and covered their bad deeds.,P,"Confidence: Medium | The comment criticizes 'The US and the west' for telling 'half news' and covering up 'bad deeds,' which in the context of this conflict often implies a critique of Western support for Israel and a perceived bias against Palestinians.",76
UgzCM5Srx6wijQUXW714AaABAg,GSf_Wj5QMYg,@LutfiBozdag-tt5ti,UC_87o6J6hQ_d2RABvLO8d2Q,İSRAİL  CANINIZ CEHENNEME  ASSALIK YARATTIK ISRAİL PİSLİK,P,"Confidence: High | The comment uses strong, offensive language directed at Israel ('CANINIZ CEHENNEME', 'ASSALIK YARATTIK', 'PİSLİK'), clearly expressing extreme animosity and opposition to Israel.",57
UgzET7vIzwPv3fyctUB4AaABAg,GSf_Wj5QMYg,@cengizgullu8660,UC9SBtRImsHuK9FSKhEQ5ZLw,once mahmut abbas indirin,N,"Confidence: Low | The comment is in Turkish and translates to 'Down with Mahmoud Abbas'. While Mahmoud Abbas is the President of the Palestinian Authority, the comment doesn't explicitly state support for either Palestine or Israel in the broader conflict, making the stance unclear.",25
Ugz-42LEdRE5TrbyT-h4AaABAg,GSf_Wj5QMYg,@muhammetylmaz6080,UC_AQ9jhAwKXJiG9Ij3IpVQg,ASLA❤ TÜM KÜFFAR BİR OLSA  HAMASI ASLA YENEMZ,P,"Confidence: High | The comment is in Turkish and translates to 'NEVER❤ ALL INFIDELS TOGETHER HAMAS WILL NEVER BE DEFEATED'. This is a strong statement of support for Hamas, which is a Palestinian faction, and by extension, support for the Palestinian cause against perceived enemies.",45
Ugw39jZMfg5acPztQUp4AaABAg,GSf_Wj5QMYg,@user-kj5gx2ux9m,UC3x5-felWyKFNSn0XA42Xrw,ALLAHIM  SAN  MAZLUMNI  YANINDA  UL  CHUNKI  SAN  YUJA  ALLAHSAN  EBU  UBEYDALAR   YAHOO  SLAR  SAN  EMANAT  ULSIN  FAKAT  ALLAH GINA   HIYNAT    EDMAS,P,"Confidence: High | The comment, written in a mix of languages including what appears to be Uzbek, translates to 'OH GOD, HELP YOUR OPPRESSED, BECAUSE YOU ARE THE ALMIGHTY GOD, YOU ARE TRUSTED, BUT GOD DOES NOT BETRAY'. The plea for divine help for the 'oppressed' in the context of this conflict strongly indicates support for the Palestinian side.",151
UgzKWpsH9HjtRlQq8wt4AaABAg,GSf_Wj5QMYg,@user-jd6tm9rj1j,UCPiJzlv6IU9ryf7F-kewKNg,"DUALARIMIZ SIZINLE ALLAH'IN ASLANLARI 

LA HAVLE VELA KUVVETE ILLE BILLEH",P,"Confidence: High | The comment in Turkish translates to 'OUR PRAYERS ARE WITH YOU, GOD'S LIONS LA HAVLE VELA KUVVETE ILLE BILLEH'. 'God's Lions' is a term often used to refer to fighters or supporters of the Palestinian cause, and the prayer for them indicates support for their struggle.",73
UgxmfCPTb9HTKr5U1nJ4AaABAg,GSf_Wj5QMYg,@camal834,UCQYKXA94RoOj5MePBUh7leg,Free Palestine🌹🇵🇸🌹🇹🇷🌹🇦🇿🌹,P,"Confidence: High | The comment explicitly uses the hashtag '#FreePalestine' and includes the Palestinian flag emoji (🇵🇸), along with Turkish (🇹🇷) and Azerbaijani (🇦🇿) flag emojis, all of which are strong indicators of support for Palestine.",24
UgzUB8BP1T_PbjFJksJ4AaABAg,GSf_Wj5QMYg,@phoenixx2812,UCQDKS00NIAKXzU__D5pyJMg,#boycott,P,"Confidence: Medium | The comment consists only of the hashtag '#boycott'. In the context of the Israel-Gaza war discourse on platforms like YouTube, a general '#boycott' often refers to boycotting Israel or entities perceived to be supporting Israel, aligning with a pro-Palestinian stance.",8
Ugz8xKddTEEbJJkzgTp4AaABAg,GSf_Wj5QMYg,@phoenixx2812,UCQDKS00NIAKXzU__D5pyJMg,#filistin,P,"Confidence: High | The comment consists only of the hashtag '#filistin', which is the Turkish word for Palestine. This is a clear and direct expression of support for Palestine.",9
Ugwpy-oNbrE-szR2SzZ4AaABAg,GSf_Wj5QMYg,@phoenixx2812,UCQDKS00NIAKXzU__D5pyJMg,#freepalestine,P,"Confidence: High | The comment consists only of the hashtag '#freepalestine', which is a universally recognized slogan advocating for Palestinian liberation and statehood, indicating a clear pro-Palestinian stance.",14
UgybCSydyvhXOp7Tm9N4AaABAg,v0rKHR067Kg,@oli-vg8ms,UCucGTPp_q8-XrJjburHQtxw,he he İsrail bitti ..,P,"Confidence: High | The comment in Turkish translates to 'he he Israel is finished..'. This statement expresses a negative sentiment towards Israel and a prediction of its downfall, indicating a strong anti-Israel or pro-Palestinian stance.",21
UgyyrLbeSxXaRbBnxgl4AaABAg,CzB9Idoqe_k,@asifmamedov6136,UC3I4itS4b42w6b-EKWZAu4A,Geype israil,P,"Confidence: High | The comment is in Turkish and translates to 'Geype israil'. While 'Geype' isn't a standard Turkish word, in the context of strong anti-Israel sentiment, it's likely an expletive or a derogatory term directed at Israel, implying strong opposition and thus a pro-Palestinian stance.",12
Ugx0GXuZ4e6hFNfaRvN4AaABAg.9yj6xnJ57d09yjNA9HXsy4,pw-6ouM09ww,@MrLanternland,,They HATE Christmas.,N,Confidence: Low | The comment is very short and lacks context. 'They HATE Christmas' could refer to many groups and is not directly related to the Israel-Gaza conflict in a way that indicates a clear stance.,20
Ugy2Q2emjIG6Frory2Z4AaABAg,pw-6ouM09ww,@HarryFlowerrs,UCelE3Cx23_tYNqfdK8sBrvw,"The whole world is watching and Israel doesn't give a Fuck,they just carry on with the blatant genocide!
So Fucking infuriating!",P,"Confidence: High | The comment explicitly accuses Israel of 'blatant genocide' and expresses anger ('So Fucking infuriating!'), which aligns with support for Palestine and criticism of Israel's actions.",128
Ugw1Uqjl7D1aLS0IBFp4AaABAg,pw-6ouM09ww,@midlandswingchun1508,UCYQlBRpeAyKkW0zJPvpWRxQ,"How can Amerian supported Isreal, get away with bombing neighbours without. Any repercussions.  Every country has the right to self-defense, not just isreal",P,"Confidence: High | The comment questions how 'Amerian supported Isreal, get away with bombing neighbours without. Any repercussions.' and states 'Every country has the right to self-defense, not just isreal,' implying that Israel's actions are not legitimate self-defense and are being disproportionately supported by the US. This is critical of Israel and its allies, supporting the Palestinian perspective.",156
UgwLdThkhpfB4sktPpB4AaABAg,pw-6ouM09ww,@user-lh7yi9uq4d,UCb9ZgipUQz_vXN5NlI6G1EQ,South Africa stands unapologetically and unequivocally with Palestine 🇵🇸 ❤️ 🇿🇦❤,P,Confidence: High | The comment explicitly states 'South Africa stands unapologetically and unequivocally with Palestine' and uses the Palestinian flag emoji. This is a clear statement of support for Palestine.,79
Ugxib_WG_5y160eYYqN4AaABAg.9yjAGQdQQAD9ylfhQKIMP0,pw-6ouM09ww,@gatsbyventas879,,"​@@Z12KOnly MONSTERS can do such things,  and pretend to be the chosen people???
Whose god is their god???",P,"Confidence: High | The comment calls those being discussed 'MONSTERS' and questions their claim to be 'chosen people,' which is a strong critique of Israelis and their perceived religious or national identity. This sentiment aligns with a pro-Palestinian stance.",106
UgwB20srpA9ix0KEWkR4AaABAg.9yj8Y7TQtGx9yjBzM0eyan,pw-6ouM09ww,@MissyGail4eva,,​@@seaofroses8888but his humanity is as shallow as his humor.,N,Confidence: Low | This comment appears to be a reply to another user ('@@seaofroses8888') and discusses 'his humanity is as shallow as his humor.' It lacks any direct reference to the Israel-Gaza conflict and therefore has an unclear stance.,61
UgwSjRQ0usj-vmnSbsR4AaABAg,pw-6ouM09ww,@Charcmode,UC1BeX6d1BRHztz2VuDdKIYA,Wasn’t this supposed to be a safe zone too? Weren’t the people told to go here to get humanitarian aid?,P,"Confidence: High | The comment questions the safety of a 'safe zone' and the provision of humanitarian aid, implying that these promises were broken and that civilians were put in danger. This is a critique of Israel's actions and concerns for Palestinian civilians.",103
UgwY0XkB995FAXdHcHx4AaABAg.9yjeZy0sQLw9ylfwpKDM3b,pw-6ouM09ww,@buddymacbuddington,,It's beyond shame,N,"Confidence: Low | The comment 'It's beyond shame' is a general expression of dismay or disgust. Without further context from the video or surrounding comments, it's impossible to definitively link it to support for either side in the Israel-Gaza conflict.",17
